"","X1","study","time","male","calm","secure","tense","regretful","at.ease","upset","worrying","rested","anxious","comfortable","confident","nervous","jittery","high.strung","relaxed","content","worried","rattled","joyful","pleasant"
"2841",2841,"RIM",1,0,1,2,2,1,2,1,1,3,2,2,3,2,3,2,1,4,1,2,3,4
"2842",2842,"RIM",1,1,3,2,2,1,2,2,3,3,1,2,2,2,1,1,2,3,2,1,1,2
"2843",2843,"RIM",1,0,2,2,3,1,1,2,3,1,3,1,2,2,2,2,1,1,2,2,1,1
"2844",2844,"RIM",1,1,3,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,3,1,2,2
"2845",2845,"RIM",1,0,4,4,1,1,2,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2
"2846",2846,"RIM",1,1,4,4,1,1,3,1,1,2,1,3,2,1,1,1,3,3,1,1,1,2
"2847",2847,"RIM",1,0,2,2,3,2,2,2,3,3,2,3,2,3,2,3,2,3,1,1,3,3
"2848",2848,"RIM",1,1,3,3,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,2,2
"2849",2849,"RIM",1,0,2,4,1,1,2,1,1,3,2,3,4,1,1,1,2,3,1,1,2,2
"2850",2850,"RIM",1,1,2,3,1,1,4,1,1,2,1,4,3,1,1,1,3,4,1,1,2,3
"2851",2851,"RIM",1,0,2,3,3,1,2,1,2,3,3,3,3,3,4,3,2,2,1,2,2,3
"2852",2852,"RIM",1,1,3,4,1,1,3,1,1,2,2,2,4,1,1,2,3,2,1,1,2,2
"2853",2853,"RIM",1,0,2,3,2,1,2,1,3,2,3,3,3,2,2,2,2,2,1,2,2,2
"2854",2854,"RIM",1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
"2855",2855,"RIM",1,0,4,4,1,1,4,1,1,2,1,4,4,1,1,1,4,4,1,1,3,3
"2856",2856,"RIM",1,1,2,3,2,1,3,1,2,2,2,3,2,1,2,3,2,2,1,1,2,3
"2857",2857,"RIM",1,0,3,3,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,2,3
"2858",2858,"RIM",1,1,4,4,1,1,4,1,1,2,1,3,2,1,1,1,4,4,1,1,3,4
"2859",2859,"RIM",1,0,2,3,2,2,2,1,2,2,2,3,3,2,3,2,2,3,1,2,3,3
"2860",2860,"RIM",1,1,4,4,2,1,4,1,1,1,2,4,4,2,2,1,4,4,1,1,3,4
"2861",2861,"RIM",1,0,4,3,1,1,3,1,1,2,1,3,3,1,1,1,3,3,1,1,2,3
"2862",2862,"RIM",1,1,2,3,1,1,2,1,1,2,2,2,2,2,1,1,3,3,2,1,2,3
"2863",2863,"RIM",1,0,4,4,1,1,4,1,1,2,1,4,3,1,1,1,4,4,1,1,1,3
"2864",2864,"RIM",1,1,2,3,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,1,1,2
"2865",2865,"RIM",1,0,3,4,1,1,3,1,1,2,1,3,2,2,2,1,3,3,2,1,2,2
"2866",2866,"RIM",1,1,3,3,2,1,3,1,2,1,2,2,3,2,2,1,3,3,2,1,2,3
"2867",2867,"RIM",1,0,3,2,1,1,2,1,3,1,1,4,2,1,1,1,3,1,2,1,1,2
"2868",2868,"RIM",1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1
"2869",2869,"RIM",1,0,4,3,1,1,4,1,1,4,1,3,2,1,1,1,3,4,1,1,2,4
"2870",2870,"RIM",1,1,3,3,1,1,3,1,1,4,2,3,3,1,2,2,3,3,1,2,3,3
"2871",2871,"RIM",1,0,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1
"2872",2872,"RIM",1,1,3,3,1,1,3,1,2,2,3,2,2,1,2,1,3,2,1,1,2,3
"2873",2873,"RIM",1,0,3,2,1,1,3,1,2,2,1,3,1,1,1,1,3,2,1,1,2,2
"2874",2874,"RIM",1,1,4,4,1,1,4,1,1,3,1,4,4,1,1,1,4,4,1,1,3,4
"2875",2875,"RIM",1,0,2,3,1,1,3,1,1,4,3,4,4,2,3,2,4,4,1,2,3,4
"2876",2876,"RIM",1,1,3,4,1,1,3,1,1,3,2,3,4,2,1,1,3,3,1,1,2,3
"2877",2877,"RIM",1,0,2,2,1,1,2,1,3,1,2,2,2,1,1,1,2,2,2,1,1,1
"2878",2878,"RIM",1,1,2,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1
"2879",2879,"RIM",1,0,4,4,1,1,4,1,1,2,2,1,3,1,1,1,4,2,1,1,1,3
"2880",2880,"RIM",1,1,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,4,4
"2881",2881,"RIM",1,0,4,3,2,1,2,1,1,3,1,3,2,1,2,1,4,4,1,1,2,4
"2882",2882,"RIM",1,1,3,3,2,1,2,2,2,1,2,3,2,2,1,2,2,2,3,2,1,2
"2883",2883,"RIM",1,0,3,3,1,1,3,1,1,2,1,3,3,1,1,2,3,2,1,2,2,2
"2884",2884,"RIM",1,1,2,2,3,1,3,1,1,2,1,2,3,1,3,2,1,2,1,2,2,3
"2885",2885,"RIM",1,0,4,4,1,1,4,1,1,3,2,4,3,1,1,1,3,NA,NA,NA,NA,NA
"2886",2886,"RIM",1,1,2,1,3,3,1,3,4,1,3,1,4,3,1,3,1,1,4,1,2,1
"2887",2887,"RIM",1,0,2,2,2,1,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2
"2888",2888,"RIM",1,1,2,2,2,3,2,2,2,2,2,1,2,3,2,2,2,2,3,2,2,2
"2889",2889,"RIM",1,0,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2
"2890",2890,"RIM",1,1,2,4,1,1,3,1,2,3,4,3,4,1,3,3,1,2,2,2,3,3
"2891",2891,"RIM",1,0,2,3,1,1,2,1,2,2,2,2,3,1,1,1,2,3,1,1,2,3
"2892",2892,"RIM",1,1,2,4,1,1,2,1,3,2,1,2,4,1,2,1,1,3,3,1,2,3
"2893",2893,"RIM",1,0,2,4,1,1,2,1,1,2,1,3,3,1,2,1,2,2,1,2,3,3
"2894",2894,"RIM",1,1,4,2,1,1,3,1,1,3,2,3,2,1,1,2,3,4,1,1,2,3
"2895",2895,"RIM",1,0,3,4,1,1,3,1,1,4,2,4,4,1,2,2,3,4,1,1,4,4
"2896",2896,"RIM",1,1,3,3,2,1,3,1,1,3,1,3,3,1,2,1,3,4,1,2,3,3
"2897",2897,"RIM",1,0,1,2,4,1,2,2,3,1,3,1,3,4,4,4,1,2,3,4,3,2
"2898",2898,"RIM",1,1,2,3,1,1,2,1,1,2,1,2,3,1,2,1,2,3,1,1,3,3
"2899",2899,"RIM",1,0,3,3,1,2,3,1,2,3,1,3,3,2,2,2,3,4,1,2,3,3
"2900",2900,"RIM",1,1,3,2,1,1,3,1,1,2,2,2,2,1,1,1,3,3,1,1,2,2
"2901",2901,"RIM",1,0,2,3,1,3,2,1,2,2,1,1,4,1,1,1,2,2,1,1,1,2
"2902",2902,"RIM",1,1,4,4,1,1,4,1,1,3,1,3,4,1,1,1,4,4,1,1,3,4
"2903",2903,"RIM",1,0,3,3,1,1,3,1,2,2,2,3,3,1,1,2,3,3,2,1,2,3
"2904",2904,"RIM",1,1,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,3,3
"2905",2905,"RIM",1,0,2,2,3,2,3,1,2,4,3,3,3,2,2,NA,3,2,2,1,1,3
"2906",2906,"RIM",1,1,2,3,1,1,2,1,1,2,1,2,2,1,3,3,2,3,1,2,2,3
"2907",2907,"RIM",1,0,2,2,3,1,2,2,2,1,2,2,2,3,3,1,2,2,2,2,1,2
"2908",2908,"RIM",1,1,2,3,2,1,2,1,4,2,1,2,2,2,2,2,2,2,1,1,2,3
"2909",2909,"RIM",1,0,4,3,1,1,4,1,1,3,1,3,3,1,1,1,3,3,1,1,2,4
"2910",2910,"RIM",1,1,2,3,2,1,2,1,2,2,2,3,2,2,2,2,3,3,1,1,1,2
"2911",2911,"RIM",1,0,2,2,2,1,2,1,3,2,2,3,3,1,3,3,1,2,1,2,1,2
"2912",2912,"RIM",1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1
"2913",2913,"RIM",1,0,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1
"2914",2914,"RIM",1,1,1,1,2,1,2,2,3,1,3,2,2,3,4,4,1,2,3,3,1,2
"2915",2915,"RIM",1,0,2,2,1,1,2,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2
"2916",2916,"RIM",1,1,4,3,1,2,3,1,3,2,1,2,2,1,2,1,3,3,3,1,1,2
"2917",2917,"RIM",1,0,2,1,4,3,2,1,3,2,2,1,2,1,1,2,1,1,3,3,2,1
"2918",2918,"RIM",1,1,2,2,4,1,2,1,1,2,4,2,2,4,3,3,2,2,1,3,2,2
"2919",2919,"RIM",1,0,2,2,1,1,2,1,1,2,1,2,2,1,1,1,3,2,1,1,1,2
"2920",2920,"RIM",1,1,2,3,2,1,2,1,1,2,1,2,4,1,1,1,2,3,1,1,3,3
"2921",2921,"RIM",1,0,3,3,3,1,2,1,1,1,3,2,3,1,3,2,2,2,1,1,2,2
"2922",2922,"RIM",1,1,3,3,3,1,3,3,4,2,1,2,3,2,1,1,2,3,4,2,1,2
"2923",2923,"RIM",1,0,2,2,1,1,2,1,1,2,2,2,3,2,3,2,2,2,1,1,1,3
"2924",2924,"RIM",1,1,3,3,1,2,2,1,1,2,4,2,3,1,2,1,2,2,1,1,2,2
"2925",2925,"RIM",1,0,2,4,2,1,3,1,1,2,2,3,4,1,2,1,2,3,1,2,1,3
"2926",2926,"RIM",1,1,2,3,2,1,2,1,1,3,2,2,3,1,1,1,2,3,2,1,1,3
"2927",2927,"RIM",1,0,2,3,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1
"2928",2928,"RIM",1,1,4,3,1,2,4,1,1,4,2,4,3,1,1,1,4,4,2,1,2,4
"2929",2929,"RIM",1,0,3,1,1,1,2,1,3,1,1,3,4,1,1,1,2,1,2,1,1,1
"2930",2930,"RIM",3,1,2,2,2,1,2,2,3,1,2,2,1,2,1,2,3,2,2,1,1,2
"2931",2931,"RIM",3,0,2,4,1,1,3,1,1,3,1,3,3,1,1,2,3,3,1,2,2,3
"2932",2932,"RIM",3,1,3,3,2,1,3,1,3,3,1,2,2,2,1,1,3,2,2,1,1,3
"2933",2933,"RIM",3,0,2,2,1,1,2,1,1,3,2,2,3,2,1,2,3,2,1,1,1,3
"2934",2934,"RIM",3,1,2,2,3,3,1,4,4,1,3,2,1,1,2,3,1,2,4,4,1,1
"2935",2935,"RIM",3,0,4,4,1,1,4,1,1,2,1,3,3,1,1,1,4,4,1,1,1,4
"2936",2936,"RIM",3,1,2,2,2,1,2,1,2,2,2,2,2,2,3,3,2,2,2,3,1,2
"2937",2937,"RIM",3,0,3,3,2,1,1,1,1,1,2,3,3,1,2,2,3,3,1,1,2,3
"2938",2938,"RIM",3,1,2,2,2,1,2,1,1,2,3,2,3,1,2,2,2,2,1,2,1,2
"2939",2939,"RIM",3,0,4,3,3,3,2,2,3,1,2,3,3,3,3,3,2,3,3,1,2,3
"2940",2940,"RIM",3,1,2,1,2,1,2,2,3,1,2,2,1,1,3,2,1,3,1,1,1,2
"2941",2941,"RIM",3,0,1,1,4,3,1,4,4,1,4,1,1,4,4,4,1,1,4,4,1,1
"2942",2942,"RIM",3,1,2,2,3,1,1,1,2,3,4,2,3,2,4,2,2,3,2,2,3,3
"2943",2943,"RIM",3,0,3,3,1,2,3,1,2,3,2,3,2,1,1,1,3,2,2,1,2,3
"2944",2944,"RIM",3,1,3,2,2,1,3,2,2,2,2,3,3,1,2,3,2,2,2,1,2,3
"2945",2945,"RIM",3,0,3,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2
"2946",2946,"RIM",3,1,1,2,3,2,2,2,1,2,3,2,3,3,3,4,2,2,2,3,3,2
"2947",2947,"RIM",3,0,3,3,1,1,3,1,1,2,1,3,3,1,1,1,2,3,1,1,3,3
"2948",2948,"RIM",3,1,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,3,1,1,1,2
"2949",2949,"RIM",3,0,4,4,1,1,4,1,2,2,1,3,3,1,1,1,4,4,1,1,2,3
"2950",2950,"RIM",3,1,4,3,1,1,3,1,2,3,1,3,3,1,1,1,3,3,2,1,2,3
"2951",2951,"RIM",3,0,2,2,1,1,2,1,1,2,1,2,1,1,1,1,3,2,1,1,2,3
"2952",2952,"RIM",3,1,2,2,1,3,2,2,4,1,1,2,2,1,1,1,3,2,4,1,2,2
"2953",2953,"RIM",3,0,3,4,1,1,3,1,1,1,2,3,3,1,1,1,3,2,1,1,1,2
"2954",2954,"RIM",3,1,2,1,3,2,1,4,4,3,2,1,1,2,2,2,1,1,3,1,1,1
"2955",2955,"RIM",3,0,2,3,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2
"2956",2956,"RIM",3,1,4,3,1,1,4,1,1,2,1,3,3,1,1,1,4,4,1,1,2,4
"2957",2957,"RIM",3,0,3,2,2,1,3,1,4,3,2,3,2,1,1,1,3,3,2,1,2,3
"2958",2958,"RIM",3,1,2,2,3,1,2,1,1,2,2,2,2,1,2,2,2,3,1,1,2,3
"2959",2959,"RIM",3,0,4,3,1,1,4,1,1,1,1,3,3,1,1,1,4,4,2,1,2,2
"2960",2960,"RIM",3,1,3,3,2,1,3,1,1,2,1,3,4,1,1,1,3,3,1,1,1,2
"2961",2961,"RIM",3,0,3,3,1,1,3,1,2,2,1,3,3,1,1,2,3,3,1,1,2,3
"2962",2962,"RIM",3,1,2,3,2,1,2,1,2,1,3,2,3,2,2,1,3,4,2,1,3,4
"2963",2963,"RIM",3,0,2,2,4,3,1,3,2,1,3,2,2,3,2,4,2,1,3,3,1,1
"2964",2964,"RIM",3,1,3,3,1,1,4,1,1,2,1,3,4,1,1,1,2,4,1,2,3,4
"2965",2965,"RIM",3,0,2,3,1,1,3,1,4,4,1,2,2,1,1,1,3,3,4,1,2,2
"2966",2966,"RIM",3,1,2,2,2,3,2,1,4,2,3,2,3,3,4,2,2,2,3,3,2,3
"2967",2967,"RIM",3,0,2,2,2,1,2,1,1,3,2,2,3,2,2,2,2,2,1,2,3,2
"2968",2968,"RIM",3,1,4,2,1,2,3,1,1,2,1,2,2,1,1,1,2,3,1,1,2,2
"2969",2969,"RIM",3,0,1,2,3,4,1,3,4,1,4,2,2,3,3,3,1,2,4,3,2,2
"2970",2970,"RIM",3,1,2,3,3,2,3,2,2,2,2,3,3,2,2,2,2,3,2,3,3,3
"2971",2971,"RIM",3,0,3,3,1,1,3,1,2,3,2,3,3,2,2,1,3,3,2,1,1,4
"2972",2972,"RIM",3,1,4,3,1,1,4,1,1,3,1,4,3,1,1,1,4,3,1,1,2,3
"2973",2973,"RIM",3,0,2,3,4,1,2,2,3,2,4,2,4,2,4,3,2,3,1,3,2,2
"2974",2974,"RIM",3,1,2,3,2,1,3,1,1,2,2,3,3,1,1,1,3,2,1,1,1,2
"2975",2975,"RIM",3,0,2,1,3,4,2,3,4,2,3,2,1,4,3,2,2,1,4,2,1,2
"2976",2976,"RIM",3,1,4,4,1,1,4,1,1,2,1,4,4,1,1,1,4,3,1,1,2,2
"2977",2977,"RIM",3,0,3,3,3,1,2,1,1,1,1,2,3,1,1,1,1,2,1,1,1,2
"2978",2978,"RIM",3,1,2,2,2,1,2,2,4,2,3,2,2,2,1,2,2,2,3,1,1,2
"2979",2979,"RIM",3,0,2,2,1,2,3,2,3,1,2,2,2,1,1,1,2,3,2,1,2,2
"2980",2980,"RIM",3,1,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,3,4
"2981",2981,"RIM",3,0,2,3,2,1,2,1,2,4,2,3,3,2,3,2,3,3,2,2,3,3
"2982",2982,"RIM",3,1,3,3,1,2,3,1,2,2,1,2,2,1,1,1,3,4,1,1,3,3
"2983",2983,"RIM",3,0,3,3,2,1,2,1,1,2,2,3,2,1,1,1,3,2,1,1,1,2
"2984",2984,"RIM",3,1,4,4,1,1,4,1,3,2,2,3,2,2,1,1,4,3,2,1,1,1
"2985",2985,"RIM",3,0,3,2,1,1,2,1,2,1,1,2,2,1,1,1,2,3,1,1,1,2
"2986",2986,"RIM",3,1,3,4,1,1,3,1,2,2,1,3,4,1,1,3,3,4,1,1,4,4
"2987",2987,"RIM",3,0,3,3,1,1,4,1,1,4,1,3,3,1,2,1,2,3,1,2,3,3
"2988",2988,"RIM",3,1,2,2,3,1,3,1,2,1,2,2,4,3,3,3,2,2,3,2,1,2
"2989",2989,"RIM",3,0,3,4,2,1,3,1,1,4,3,4,4,2,3,4,4,4,1,4,4,4
"2990",2990,"RIM",3,1,4,4,2,1,4,3,1,2,1,4,3,2,1,1,4,3,2,1,2,4
"2991",2991,"RIM",3,0,3,3,2,2,4,1,3,1,2,3,3,2,2,1,4,3,2,1,2,3
"2992",2992,"RIM",3,1,2,2,3,1,2,1,2,1,3,2,2,4,1,1,2,1,3,1,1,1
"2993",2993,"RIM",3,0,1,2,2,1,2,1,1,4,3,2,3,1,2,2,1,2,2,3,2,2
"2994",2994,"RIM",3,1,2,2,4,1,2,1,3,1,2,2,2,2,3,3,2,2,3,2,1,1
"2995",2995,"RIM",3,0,4,3,1,1,4,1,2,1,2,2,2,2,1,1,4,4,2,2,3,3
"2996",2996,"RIM",3,1,4,4,1,1,4,1,1,4,3,4,4,1,1,1,4,3,1,1,3,3
"2997",2997,"RIM",3,0,3,2,1,1,3,1,1,1,1,3,1,1,1,1,3,2,1,1,2,2
"2998",2998,"RIM",3,1,4,3,1,1,2,1,2,3,1,3,3,1,1,1,3,3,1,1,NA,3
"2999",2999,"RIM",3,0,2,2,3,1,2,2,2,1,2,2,3,2,1,2,2,3,3,1,1,2
"3000",3000,"RIM",3,1,4,4,1,1,4,1,1,3,1,4,4,1,1,1,4,4,1,1,2,4
"3001",3001,"RIM",3,0,1,3,4,1,2,2,2,3,3,2,3,1,2,3,1,2,1,2,1,1
"3002",3002,"RIM",3,1,2,3,1,2,2,1,2,2,1,2,3,1,1,1,2,3,1,1,2,3
"3003",3003,"RIM",3,0,3,3,1,1,3,1,2,3,1,3,2,1,1,1,2,3,1,1,2,3
"3004",3004,"RIM",3,1,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,3,1,1,2,2
"3005",3005,"RIM",3,0,2,1,2,2,3,2,2,2,1,2,2,1,3,2,2,2,2,1,2,3
"3006",3006,"RIM",3,1,2,3,2,1,2,2,2,2,2,3,3,2,1,1,2,2,2,1,3,2
"3007",3007,"RIM",3,0,3,3,2,1,2,1,1,2,1,3,3,1,1,1,3,2,1,1,2,3
"3008",3008,"RIM",3,1,4,3,1,1,3,2,3,2,1,3,3,2,1,2,3,3,2,1,2,3
"3009",3009,"RIM",3,0,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2
"3010",3010,"RIM",3,1,1,3,3,1,4,1,1,4,2,4,4,2,2,1,4,4,2,1,3,3
"3011",3011,"RIM",3,0,2,2,3,1,2,1,2,3,4,2,4,3,4,4,1,2,2,4,3,4
"3012",3012,"RIM",3,1,2,2,3,1,2,1,1,1,2,2,2,1,3,3,2,2,1,3,2,2
"3013",3013,"RIM",3,0,4,4,1,1,4,1,1,3,1,4,4,1,1,1,4,4,1,1,3,4
"3014",3014,"RIM",3,1,4,2,2,2,2,3,3,2,3,2,1,2,1,1,2,1,3,1,1,1
"3015",3015,"RIM",3,0,2,3,1,2,1,1,1,2,1,3,3,1,1,1,3,2,1,1,2,3
"3016",3016,"RIM",3,1,4,4,1,1,4,1,1,2,1,3,3,1,1,1,4,4,1,1,2,3
"3017",3017,"RIM",3,0,4,3,1,1,4,1,1,3,1,2,2,1,1,1,3,3,1,1,2,2
"3018",3018,"RIM",3,1,4,4,1,1,4,1,1,4,1,4,3,1,1,1,4,4,1,1,4,4
"3019",3019,"RIM",3,0,4,4,1,1,4,1,1,4,2,4,1,1,1,1,4,4,1,1,3,3
"3020",3020,"RIM",3,1,3,3,1,1,2,1,1,3,1,3,3,1,1,1,3,3,2,1,3,3
"3021",3021,"RIM",3,0,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2
"3022",3022,"RIM",3,1,2,2,3,2,2,2,3,1,3,2,4,2,2,2,1,2,3,2,2,2
"3023",3023,"RIM",3,0,3,2,1,1,3,1,1,2,2,2,2,1,1,1,2,2,1,1,1,2
"3024",3024,"RIM",3,1,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2
"3025",3025,"RIM",3,0,3,3,2,1,3,1,3,3,2,3,3,2,1,2,3,3,2,1,2,3
"3026",3026,"RIM",3,1,3,3,1,1,2,1,4,3,1,3,3,1,1,1,2,2,2,1,2,2
"3027",3027,"RIM",3,0,3,3,1,1,4,1,2,1,1,4,3,1,1,1,4,3,1,2,1,3
"3028",3028,"RIM",3,1,2,3,2,1,2,1,1,2,3,2,3,1,4,4,2,2,1,4,1,2
"3029",3029,"RIM",3,0,2,4,2,1,2,1,1,4,3,2,4,1,3,3,2,4,1,2,3,2
"3030",3030,"RIM",3,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1
"3031",3031,"RIM",3,0,2,2,3,3,2,1,2,2,3,2,2,1,2,2,2,3,2,2,2,2
"3032",3032,"RIM",3,1,3,3,1,1,3,2,1,3,2,3,3,1,1,1,3,3,1,1,1,2
"3033",3033,"RIM",3,0,3,3,1,1,3,1,1,3,1,2,3,1,1,1,3,3,1,1,2,3
"3034",3034,"RIM",3,1,3,2,1,1,3,1,1,2,1,3,2,1,1,1,3,3,1,1,1,2
"3035",3035,"RIM",3,0,4,4,1,2,4,1,2,2,1,3,4,2,1,1,4,4,1,1,3,4
"3036",3036,"RIM",3,1,4,4,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,2,4
"3037",3037,"RIM",3,0,3,4,1,1,3,1,1,2,1,2,4,1,1,1,3,3,1,1,1,1
"3038",3038,"RIM",3,1,2,2,3,4,1,3,4,1,4,2,1,3,3,3,1,1,4,3,1,1
"3039",3039,"RIM",3,0,4,3,1,1,4,1,2,2,1,3,2,1,1,1,4,2,1,1,2,3
"3040",3040,"RIM",3,1,2,2,2,2,2,3,4,1,2,2,2,1,2,2,2,1,3,3,1,2
"3041",3041,"RIM",3,0,3,3,2,1,2,1,1,2,3,3,4,2,2,2,2,3,1,2,3,4
"3042",3042,"RIM",3,1,3,3,2,1,3,1,3,1,1,3,4,1,1,1,3,3,2,1,1,2
"3043",3043,"RIM",3,0,3,3,1,1,3,1,1,2,NA,2,3,4,1,1,3,2,3,NA,2,2
"3044",3044,"RIM",3,1,2,2,1,2,2,1,3,2,3,2,4,3,1,3,2,4,2,1,3,2
"3045",3045,"RIM",3,0,2,3,2,1,2,1,1,2,1,2,3,1,2,1,2,2,1,1,1,2
"3046",3046,"RIM",3,1,1,3,1,1,3,1,1,4,4,1,3,1,4,4,1,3,2,4,3,3
"3047",3047,"RIM",3,0,1,2,4,2,1,3,3,1,3,2,2,2,2,2,2,1,4,4,1,1
"3048",3048,"RIM",3,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1
"3049",3049,"RIM",3,0,2,3,2,1,3,1,1,2,2,3,4,2,2,2,2,4,1,2,2,2
"3050",3050,"RIM",3,1,2,3,3,1,2,1,1,1,2,2,3,1,2,2,2,3,1,2,2,2
"3051",3051,"RIM",3,0,3,3,1,2,3,1,2,1,1,3,3,1,1,1,3,3,1,2,2,3
"3052",3052,"RIM",3,1,4,4,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,1,4,4
"3053",3053,"RIM",3,0,2,3,1,1,2,1,1,3,2,2,3,2,NA,3,2,3,1,3,2,3
"3054",3054,"RIM",3,1,4,4,1,1,4,1,2,3,1,4,3,1,1,1,4,4,2,1,2,4
"3055",3055,"RIM",3,0,3,3,1,1,3,1,1,2,1,3,2,1,1,1,3,3,1,1,1,3
"3056",3056,"RIM",3,1,2,3,2,1,2,1,2,4,2,2,3,2,2,2,2,3,2,1,1,4
"3057",3057,"RIM",3,0,2,2,3,3,2,3,4,1,2,1,2,2,2,3,1,1,3,2,1,1
"3058",3058,"RIM",3,1,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2
"3059",3059,"RIM",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3060",3060,"RIM",3,1,1,2,3,3,2,3,1,2,3,2,3,2,2,1,1,1,3,1,1,1
"3061",3061,"RIM",3,0,4,2,1,1,3,1,2,2,1,2,2,1,1,1,3,2,1,1,1,3
"3062",3062,"RIM",3,1,3,3,1,1,3,1,2,4,1,2,2,1,2,1,4,4,1,1,2,3
"3063",3063,"RIM",3,0,3,3,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,2,3
"3064",3064,"RIM",3,1,3,4,2,3,3,2,3,4,3,2,3,2,3,2,2,3,2,1,3,3
"3065",3065,"RIM",3,0,2,2,2,1,3,3,1,2,3,2,3,3,3,3,2,2,3,3,2,2
"3066",3066,"RIM",3,1,4,4,2,1,4,1,1,2,1,3,3,1,1,1,3,3,1,1,2,2
"3067",3067,"RIM",3,0,2,2,1,1,3,1,2,2,1,2,2,1,1,1,3,2,2,1,1,2
"3068",3068,"RIM",3,1,3,3,2,1,3,1,2,2,2,2,2,2,2,2,3,2,3,1,2,2
"3069",3069,"RIM",3,0,3,4,2,2,3,2,4,1,2,2,3,2,1,1,3,4,2,1,2,3
"3070",3070,"RIM",3,1,2,2,2,1,2,3,3,2,2,2,3,2,2,3,2,2,3,2,2,2
"3071",3071,"RIM",3,0,2,2,2,2,2,4,2,2,2,2,2,2,2,1,2,1,2,1,1,1
"3072",3072,"RIM",3,1,4,4,1,1,4,1,1,3,1,3,4,1,1,1,4,3,1,1,3,3
"3073",3073,"RIM",3,0,4,4,4,2,2,2,4,2,4,2,2,4,4,4,2,4,1,4,1,1
"3074",3074,"RIM",3,1,3,3,1,1,3,1,2,2,1,3,2,1,2,1,2,3,1,1,1,3
"3075",3075,"RIM",3,0,2,3,2,2,2,3,2,2,2,3,2,1,1,1,2,2,2,1,1,2
"3076",3076,"RIM",3,1,2,2,2,2,2,1,2,3,2,3,3,2,2,1,2,3,2,1,3,3
"3077",3077,"RIM",3,0,2,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,2,1,1,2
"3078",3078,"RIM",3,1,4,3,2,1,3,1,1,3,2,3,3,2,1,1,3,3,1,1,3,3
"3079",3079,"RIM",3,0,2,3,1,2,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2
"3080",3080,"RIM",3,1,2,2,2,1,2,1,1,2,2,2,2,1,1,3,1,3,1,1,2,3
"3081",3081,"RIM",3,0,2,3,2,3,2,2,4,3,3,3,2,2,2,3,2,2,3,2,2,2
"3082",3082,"RIM",3,1,2,1,2,2,1,2,3,2,2,1,1,2,2,2,1,1,2,1,1,1
"3083",3083,"RIM",3,0,2,2,3,1,2,2,3,1,2,2,3,2,2,2,1,1,4,3,1,1
"3084",3084,"RIM",3,1,2,3,4,1,2,1,2,1,3,2,2,3,3,3,2,2,1,3,2,1
"3085",3085,"RIM",3,0,3,3,1,1,3,1,1,3,2,3,4,1,1,1,3,2,1,1,3,3
"3086",3086,"RIM",3,1,2,2,3,1,2,2,1,2,3,2,2,2,3,2,2,2,1,2,2,2
"3087",3087,"RIM",3,0,3,2,1,2,3,1,1,1,1,3,3,1,1,1,3,3,2,1,2,3
